# ----------------------------------------
# Páginas e telas: Título da página e nome da tela
# Conta: Viva Fidelidade
# Propriedade: Viva Fidelidade 1.5
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20250101
# Data de término: 20260524
Título da página e nome da tela,Página de destino + string de consulta,Visualizações,Usuários ativos,Visualizações por usuário ativo,Tempo médio de engajamento por usuário ativo,Contagem de eventos,Eventos principais,Receita total
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-11-14,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-11-20,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-12-07,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-12-08,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-12-20,1,1,1,6,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-12-22,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-12-27,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-12-30,1,1,1,14,4,1,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-01-07,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-01-08,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-01-11,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-01-12,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-01-13,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-01-20,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-01-21,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-01-24,1,1,1,4,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-02-19,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-03-06,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-03-17,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-03-26,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-03-28,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-02,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-04,1,1,1,15,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-05,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-16,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-18,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-05-05,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-05-09,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-05-10,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-05-17,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-06-08,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2026-04-20,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2026-05-22,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-01-03,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-01-22,1,1,1,1,4,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50501&destination=MACEIO%20-%20AL&departureDate=2026-04-24,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2025-07-04,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2025-07-05,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2025-07-14,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2025-08-31,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2025-09-28,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2025-12-06,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-01-11,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-01-15,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-01-26,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-02-13,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-03-01,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-03-15,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-03-18,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-04-02,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-04-06,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-04-11,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-04-23,1,1,1,49,4,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-05-07,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-07-04,1,1,1,17,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-08-09,1,1,1,46,5,1,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-09-16,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-10-17,1,1,1,0,4,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-11-06,1,0,0,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-11-23,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-11-30,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-12-18,1,1,1,1,5,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-12-28,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-01-09,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-01-14,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-02-13,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-03-07,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-03-24,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-04-12,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-04-18,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-04-30,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-06-05,1,1,1,0,4,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-06-27,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-07-10,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-07-18,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-08-17,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-08-30,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-09-04,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-09-10,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-09-21,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-10-01,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-10-25,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-10-27,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-11-08,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-11-11,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-12-07,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-12-23,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-12-29,1,0,0,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-01-10,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-01-17,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-02-05,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-02-12,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-02-13,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-02-18,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-03-16,1,1,1,3,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-03-26,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-04-13,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-04-24,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-05-13,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-05-17,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-05-25,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-05-31,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=52670&destination=VILA%20DE%20JERICOACOARA%20-%20CE&departureDate=2026-04-14,1,1,1,33,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=52769&destination=TRIANGULO%20DE%20MARCO%20-%20CE&departureDate=2026-05-09,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA+-+CE&destinationCode=39222&destination=VARZEA+ALEGRE+-+CE&departureDate=2026-02-13,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA+-+CE&destinationCode=48665&destination=FRECHEIRINHA+-+CE&departureDate=2026-01-25,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA+-+CE&destinationCode=48679&destination=SOBRAL+-+CE&departureDate=2025-07-29,1,0,0,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA+-+CE&destinationCode=48696&destination=ITAPAJE+-+CE&departureDate=2025-10-26,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA+-+CE&destinationCode=48701&destination=AMONTADA+-+CE&departureDate=2025-07-19,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA+-+CE&destinationCode=50710&destination=RECIFE+-+PE&departureDate=2026-04-01,1,1,1,1,4,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-04-05,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=46166&destination=TIMON%20-%20MA&departureDate=2025-08-08,1,1,1,3,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=48451&destination=FEIRA%20DE%20SANTANA%20-%20BA&departureDate=2026-04-18,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=48509&destination=TUCANO%20-%20BA&departureDate=2025-07-01,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=48743&destination=PATOS%20-%20PB&departureDate=2026-03-02,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=48743&destination=PATOS%20-%20PB&departureDate=2026-03-15,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=48947&destination=MOSSORO%20-%20RN&departureDate=2026-04-08,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-01-14,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-02-09,1,1,1,3,4,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-04-20,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-04-27,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-05-01,1,1,1,3,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-10-03,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-07-14,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-08-07,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-02,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-10,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-11,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-13,1,1,1,1,4,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-16,1,1,1,30,5,1,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-19,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-30,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-31,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-11-02,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-12-08,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-12-13,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-02-12,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-03-13,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-03-26,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-01,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-02,1,1,1,2,4,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-03,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-14,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-19,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-21,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-05-22,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-09-06,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2025-07-20,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50710&origin=RECIFE%20-%20PE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-05-01,1,1,1,4,4,1,0
(not set),/selectTrip?originCode=50816&origin=JOAO%20PESSOA%20-%20PB&destinationCode=&destination=Fortaleza%20&departureDate=2025-07-07,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=50816&origin=JOAO%20PESSOA%20-%20PB&destinationCode=38991&destination=CONCEICAO%20-%20PB&departureDate=2025-08-07,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50816&origin=JOAO%20PESSOA%20-%20PB&destinationCode=39001&destination=IBIARA%20-%20PB&departureDate=2026-04-02,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50816&origin=JOAO%20PESSOA%20-%20PB&destinationCode=42355&destination=SAO%20BENTINHO%20-%20PB&departureDate=2026-03-19,1,1,1,2,3,0,0
(not set),/selectTrip?originCode=50816&origin=JOAO%20PESSOA%20-%20PB&destinationCode=43131&destination=CAJAZEIRAS%20-%20PB&departureDate=2025-10-21,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=50816&origin=JOAO%20PESSOA%20-%20PB&destinationCode=43131&destination=CAJAZEIRAS%20-%20PB&departureDate=2025-11-06,1,1,1,11,4,1,0
(not set),/selectTrip?originCode=50816&origin=JOAO%20PESSOA%20-%20PB&destinationCode=43131&destination=CAJAZEIRAS%20-%20PB&departureDate=2025-12-19,1,1,1,0,2,0,0
